user_id,home_city,home_state,preferred_categories,budget_usd,group_type,has_kids,indoor_outdoor_preference,wheelchair_need,synthetic
syn_u0327,Phoenix,AZ,gallery|museum|aquarium,15,couple,false,outdoor,false,true
syn_u0328,Seattle,WA,park|sports/fitness,25,couple,false,indoor,false,true
syn_u0329,Seattle,WA,gallery|museum|library|aquarium,75,couple,false,mixed,false,true
syn_u0330,San Diego,CA,museum|attraction|theatre,15,friends,false,outdoor,false,true
syn_u0331,Philadelphia,PA,amusement|aquarium|sports/fitness,15,solo,false,mixed,false,true
syn_u0332,Boston,MA,library|museum|amusement,15,friends,false,mixed,false,true
syn_u0333,Houston,TX,amusement|zoo,75,family,true,indoor,false,true
syn_u0334,San Diego,CA,park|sports/fitness,15,couple,false,mixed,false,true
syn_u0335,Los Angeles,CA,gallery|zoo|sports/fitness|aquarium,0,solo,false,indoor,false,true
syn_u0336,Boston,MA,sports/fitness|hiking/nature,75,couple,false,mixed,false,true
syn_u0337,New York,NY,sports/fitness|hiking/nature|library|zoo,15,family,true,outdoor,false,true
syn_u0338,Seattle,WA,library|attraction|zoo,120,solo,false,outdoor,false,true
syn_u0339,Los Angeles,CA,zoo|hiking/nature|amusement|theatre,40,solo,false,mixed,false,true
syn_u0340,Philadelphia,PA,aquarium|library,25,solo,false,outdoor,false,true
syn_u0341,Houston,TX,attraction|sports/fitness|library|cinema,75,friends,false,indoor,false,true
syn_u0342,San Antonio,TX,gallery|hiking/nature,40,family,true,mixed,false,true
syn_u0343,Dallas,TX,attraction|theatre,40,couple,false,indoor,false,true
syn_u0344,Phoenix,AZ,park|amusement|cinema|library,75,solo,false,indoor,false,true
syn_u0345,San Diego,CA,cinema|museum|sports/fitness,120,family,true,indoor,false,true
syn_u0346,Phoenix,AZ,hiking/nature|aquarium,75,friends,false,mixed,false,true
syn_u0347,Los Angeles,CA,museum|park,15,couple,false,mixed,false,true
syn_u0348,New York,NY,hiking/nature|library,0,couple,false,indoor,false,true
syn_u0349,San Antonio,TX,museum|amusement|gallery|sports/fitness,40,couple,false,indoor,false,true
syn_u0350,San Antonio,TX,cinema|park|museum,0,family,true,outdoor,false,true
syn_u0351,Houston,TX,museum|park,25,family,true,outdoor,false,true
syn_u0352,San Francisco,CA,aquarium|sports/fitness|library|amusement,0,family,true,mixed,false,true
syn_u0353,New York,NY,theatre|attraction,15,solo,false,outdoor,false,true
syn_u0354,Philadelphia,PA,sports/fitness|museum,15,solo,false,indoor,false,true
syn_u0355,Chicago,IL,theatre|hiking/nature|sports/fitness|cinema,120,family,true,indoor,false,true
syn_u0356,Seattle,WA,attraction|aquarium|park|hiking/nature,0,couple,false,indoor,false,true
syn_u0357,Philadelphia,PA,zoo|sports/fitness,15,friends,false,indoor,false,true
syn_u0358,Dallas,TX,theatre|aquarium|library|zoo,25,couple,false,indoor,true,true
syn_u0359,Seattle,WA,gallery|theatre|attraction|hiking/nature,120,solo,false,outdoor,false,true
syn_u0360,Los Angeles,CA,cinema|aquarium|amusement|theatre,120,couple,false,mixed,false,true
syn_u0361,Houston,TX,sports/fitness|hiking/nature|aquarium,0,solo,false,indoor,false,true
syn_u0362,Phoenix,AZ,museum|hiking/nature|sports/fitness,40,family,true,outdoor,false,true
syn_u0363,San Diego,CA,zoo|sports/fitness,15,family,true,outdoor,false,true
syn_u0364,Dallas,TX,gallery|sports/fitness|zoo,40,couple,false,outdoor,false,true
syn_u0365,San Diego,CA,library|museum|cinema,120,family,true,outdoor,false,true
syn_u0366,Boston,MA,zoo|amusement|gallery,15,couple,false,indoor,false,true
syn_u0367,San Francisco,CA,library|park,40,solo,false,outdoor,false,true
syn_u0368,Los Angeles,CA,sports/fitness|park,75,friends,false,outdoor,false,true
syn_u0369,Los Angeles,CA,park|sports/fitness,75,solo,false,mixed,false,true
syn_u0370,San Diego,CA,cinema|sports/fitness,0,couple,false,outdoor,false,true
syn_u0371,Seattle,WA,aquarium|gallery,25,couple,false,outdoor,false,true
syn_u0372,Chicago,IL,aquarium|amusement|sports/fitness,0,solo,false,indoor,true,true
syn_u0373,New York,NY,attraction|theatre|library,15,solo,false,outdoor,false,true
syn_u0374,Dallas,TX,library|sports/fitness,75,family,true,mixed,false,true
syn_u0375,Chicago,IL,museum|sports/fitness|cinema|aquarium,0,couple,false,outdoor,false,true
syn_u0376,San Francisco,CA,library|park|zoo,25,couple,false,indoor,true,true
syn_u0377,Los Angeles,CA,theatre|hiking/nature|museum|gallery,15,family,true,outdoor,false,true
syn_u0378,Philadelphia,PA,gallery|theatre|attraction|park,15,couple,false,outdoor,false,true
syn_u0379,Houston,TX,park|amusement|zoo|attraction,120,friends,false,outdoor,false,true
syn_u0380,Phoenix,AZ,park|hiking/nature,25,family,true,outdoor,false,true
syn_u0381,Boston,MA,attraction|sports/fitness,25,family,true,indoor,false,true
syn_u0382,Seattle,WA,zoo|theatre|hiking/nature,75,couple,false,outdoor,false,true
syn_u0383,New York,NY,sports/fitness|gallery|attraction|theatre,0,couple,false,outdoor,false,true
syn_u0384,Phoenix,AZ,hiking/nature|aquarium|cinema,25,family,true,outdoor,false,true
syn_u0385,New York,NY,sports/fitness|attraction,40,couple,false,mixed,false,true
syn_u0386,Seattle,WA,amusement|sports/fitness|zoo,120,friends,false,outdoor,false,true
syn_u0387,Houston,TX,zoo|park|museum,75,solo,false,mixed,false,true
syn_u0388,San Diego,CA,amusement|library,40,solo,false,indoor,false,true
syn_u0389,Los Angeles,CA,park|gallery|attraction|amusement,120,couple,false,outdoor,false,true
syn_u0390,San Diego,CA,hiking/nature|library|amusement|aquarium,0,family,true,mixed,false,true
syn_u0391,Dallas,TX,park|gallery|hiking/nature,15,couple,false,outdoor,false,true
syn_u0392,New York,NY,library|theatre,15,solo,false,outdoor,false,true
syn_u0393,Seattle,WA,library|attraction,120,couple,false,mixed,false,true
syn_u0394,Dallas,TX,zoo|amusement|gallery|cinema,0,solo,false,indoor,false,true
syn_u0395,San Francisco,CA,aquarium|sports/fitness|hiking/nature|attraction,15,couple,false,outdoor,false,true
syn_u0396,Dallas,TX,museum|theatre|park,40,friends,false,mixed,false,true
syn_u0397,San Diego,CA,amusement|library|attraction|park,40,solo,false,indoor,false,true
syn_u0398,Houston,TX,cinema|hiking/nature,15,solo,false,indoor,false,true
syn_u0399,Phoenix,AZ,amusement|sports/fitness,75,couple,false,indoor,false,true
syn_u0400,Dallas,TX,cinema|hiking/nature,120,solo,false,indoor,false,true
syn_u0401,Philadelphia,PA,attraction|hiking/nature|museum|aquarium,120,solo,false,mixed,false,true
syn_u0402,San Antonio,TX,zoo|aquarium|museum,0,family,true,mixed,false,true
syn_u0403,San Diego,CA,zoo|amusement,75,couple,false,indoor,false,true
syn_u0404,Chicago,IL,zoo|amusement,75,couple,false,indoor,false,true
syn_u0405,Philadelphia,PA,park|amusement|theatre,15,friends,false,mixed,false,true
syn_u0406,Seattle,WA,zoo|amusement,15,friends,false,indoor,true,true
syn_u0407,San Antonio,TX,attraction|sports/fitness|library,15,couple,false,outdoor,false,true
syn_u0408,Los Angeles,CA,hiking/nature|amusement,40,solo,false,indoor,false,true
syn_u0409,Boston,MA,zoo|attraction|museum,25,friends,false,indoor,false,true
syn_u0410,Houston,TX,sports/fitness|cinema|attraction|aquarium,75,solo,false,outdoor,true,true
syn_u0411,San Diego,CA,attraction|aquarium,120,couple,false,indoor,false,true
syn_u0412,Seattle,WA,cinema|park|sports/fitness|zoo,0,solo,false,mixed,false,true
syn_u0413,Dallas,TX,library|sports/fitness|attraction|cinema,40,family,true,outdoor,false,true
syn_u0414,Seattle,WA,theatre|library,75,friends,false,mixed,false,true
syn_u0415,New York,NY,attraction|hiking/nature|park|cinema,15,couple,false,outdoor,false,true
syn_u0416,Philadelphia,PA,sports/fitness|park|amusement,40,family,true,indoor,false,true
syn_u0417,Boston,MA,museum|gallery|library,120,friends,false,outdoor,false,true
syn_u0418,Phoenix,AZ,cinema|zoo|amusement,25,couple,false,outdoor,false,true
syn_u0419,San Francisco,CA,hiking/nature|cinema|library|zoo,75,family,true,indoor,false,true
syn_u0420,San Diego,CA,library|zoo|attraction,25,solo,false,outdoor,false,true
syn_u0421,Philadelphia,PA,aquarium|gallery|attraction,15,couple,false,mixed,false,true
syn_u0422,Phoenix,AZ,attraction|museum|park|zoo,0,friends,false,outdoor,false,true
syn_u0423,Chicago,IL,hiking/nature|cinema,15,solo,false,outdoor,false,true
syn_u0424,Los Angeles,CA,library|aquarium|park|cinema,15,couple,false,outdoor,false,true
syn_u0425,Seattle,WA,museum|cinema,15,solo,false,indoor,false,true
syn_u0426,San Antonio,TX,hiking/nature|gallery|park|zoo,40,solo,false,mixed,false,true
syn_u0427,Dallas,TX,attraction|museum|theatre,25,family,true,mixed,false,true
syn_u0428,Seattle,WA,museum|aquarium|park,120,friends,false,indoor,false,true
syn_u0429,Houston,TX,park|amusement|gallery,75,solo,false,outdoor,false,true
syn_u0430,Philadelphia,PA,museum|theatre|zoo,40,couple,false,mixed,false,true
syn_u0431,Boston,MA,sports/fitness|museum|amusement,40,family,true,indoor,false,true
syn_u0432,Boston,MA,zoo|attraction|park,75,couple,false,mixed,false,true
syn_u0433,Houston,TX,park|museum|aquarium,120,family,true,indoor,false,true
syn_u0434,New York,NY,zoo|amusement|library|theatre,25,family,true,outdoor,false,true
syn_u0435,Los Angeles,CA,library|cinema|gallery,120,solo,false,indoor,false,true
syn_u0436,San Diego,CA,hiking/nature|theatre|sports/fitness|library,15,friends,false,indoor,false,true
syn_u0437,San Diego,CA,gallery|theatre|museum,75,solo,false,outdoor,false,true
syn_u0438,Houston,TX,amusement|library,75,couple,false,outdoor,false,true
syn_u0439,San Antonio,TX,theatre|gallery,40,family,true,indoor,false,true
syn_u0440,New York,NY,amusement|park|cinema,40,family,true,outdoor,false,true
syn_u0441,San Antonio,TX,aquarium|park|amusement,25,friends,false,mixed,false,true
syn_u0442,Chicago,IL,museum|theatre|cinema|aquarium,40,friends,false,indoor,false,true
syn_u0443,San Francisco,CA,cinema|library|amusement|zoo,40,family,true,outdoor,false,true
syn_u0444,Phoenix,AZ,theatre|aquarium|park|library,120,couple,false,indoor,false,true
syn_u0445,Phoenix,AZ,park|museum|attraction,15,family,true,mixed,false,true
syn_u0446,San Diego,CA,cinema|hiking/nature|attraction,75,couple,false,outdoor,false,true
syn_u0447,Chicago,IL,attraction|hiking/nature|aquarium|theatre,75,family,true,mixed,false,true
syn_u0448,Philadelphia,PA,hiking/nature|amusement,120,family,true,indoor,false,true
syn_u0449,Philadelphia,PA,museum|attraction|library|hiking/nature,75,solo,false,outdoor,false,true
syn_u0450,San Diego,CA,gallery|library,120,friends,false,mixed,false,true
syn_u0451,San Antonio,TX,theatre|attraction,25,solo,false,outdoor,false,true
syn_u0452,Los Angeles,CA,sports/fitness|theatre|amusement,15,solo,false,outdoor,false,true
syn_u0453,Dallas,TX,museum|cinema|sports/fitness,40,couple,false,outdoor,false,true
syn_u0454,San Francisco,CA,sports/fitness|aquarium,75,solo,false,indoor,false,true
syn_u0455,Boston,MA,amusement|museum|cinema|park,75,friends,false,indoor,false,true
syn_u0456,Houston,TX,cinema|hiking/nature|aquarium,15,couple,false,mixed,false,true
syn_u0457,San Francisco,CA,sports/fitness|park,25,solo,false,outdoor,false,true
syn_u0458,Seattle,WA,hiking/nature|gallery|aquarium|amusement,0,couple,false,outdoor,false,true
syn_u0459,Houston,TX,cinema|attraction|sports/fitness|gallery,120,solo,false,indoor,false,true
syn_u0460,San Francisco,CA,zoo|attraction,40,solo,false,indoor,false,true
syn_u0461,Phoenix,AZ,museum|amusement|sports/fitness|park,120,couple,false,outdoor,false,true
syn_u0462,New York,NY,amusement|hiking/nature|park|theatre,25,friends,false,mixed,false,true
syn_u0463,San Francisco,CA,gallery|museum|aquarium,120,friends,false,indoor,false,true
syn_u0464,Houston,TX,museum|theatre|attraction,40,couple,false,mixed,false,true
syn_u0465,Phoenix,AZ,library|gallery|aquarium,15,friends,false,outdoor,false,true
syn_u0466,Dallas,TX,attraction|library|museum,40,couple,false,outdoor,false,true
syn_u0467,San Antonio,TX,park|attraction,120,family,true,mixed,false,true
syn_u0468,Phoenix,AZ,amusement|gallery|aquarium|cinema,25,solo,false,indoor,false,true
syn_u0469,Seattle,WA,library|park,25,solo,false,outdoor,false,true
syn_u0470,Los Angeles,CA,museum|cinema|amusement|aquarium,15,friends,false,outdoor,false,true
syn_u0471,Houston,TX,attraction|hiking/nature|theatre,120,family,true,indoor,false,true
syn_u0472,Phoenix,AZ,park|cinema|attraction|museum,75,couple,false,indoor,false,true
syn_u0473,New York,NY,amusement|zoo,15,solo,false,outdoor,false,true
syn_u0474,Los Angeles,CA,cinema|amusement,15,friends,false,outdoor,false,true
syn_u0475,San Antonio,TX,museum|aquarium|zoo|sports/fitness,25,solo,false,outdoor,false,true
syn_u0476,Phoenix,AZ,park|zoo,40,couple,false,indoor,false,true
syn_u0477,Houston,TX,museum|theatre|library|attraction,25,friends,false,mixed,false,true
syn_u0478,San Antonio,TX,park|aquarium|library,120,couple,false,indoor,false,true
syn_u0479,Phoenix,AZ,aquarium|amusement|zoo|library,40,friends,false,indoor,false,true
syn_u0480,Seattle,WA,zoo|sports/fitness,15,couple,false,indoor,false,true
syn_u0481,Chicago,IL,cinema|museum,0,family,true,indoor,false,true
syn_u0482,San Francisco,CA,park|amusement|aquarium|gallery,40,solo,false,indoor,false,true
syn_u0483,Phoenix,AZ,amusement|zoo|aquarium,25,couple,false,indoor,false,true
syn_u0484,San Diego,CA,aquarium|theatre,25,friends,false,mixed,false,true
syn_u0485,Houston,TX,park|zoo|library|aquarium,120,family,true,indoor,false,true
syn_u0486,Houston,TX,attraction|gallery|hiking/nature|zoo,25,friends,false,mixed,false,true
syn_u0487,Phoenix,AZ,hiking/nature|aquarium|park|theatre,40,couple,false,indoor,false,true
syn_u0488,Philadelphia,PA,cinema|zoo,75,friends,false,mixed,false,true
syn_u0489,Boston,MA,amusement|gallery,0,couple,false,mixed,false,true
syn_u0490,Dallas,TX,aquarium|museum|cinema|park,0,solo,false,outdoor,false,true
syn_u0491,San Antonio,TX,hiking/nature|gallery|cinema|museum,15,family,true,mixed,false,true
syn_u0492,Seattle,WA,library|aquarium|park|hiking/nature,40,solo,false,mixed,false,true
syn_u0493,Los Angeles,CA,park|amusement|gallery,120,friends,false,mixed,false,true
syn_u0494,Phoenix,AZ,theatre|gallery|museum|zoo,40,family,true,mixed,false,true
syn_u0495,New York,NY,sports/fitness|hiking/nature|cinema|gallery,75,friends,false,outdoor,false,true
syn_u0496,Boston,MA,sports/fitness|hiking/nature|amusement,25,family,true,outdoor,false,true
syn_u0497,Houston,TX,amusement|attraction|aquarium|zoo,120,family,true,indoor,false,true
syn_u0498,San Diego,CA,sports/fitness|museum,25,family,true,indoor,false,true
syn_u0499,San Antonio,TX,gallery|park|sports/fitness,75,family,true,indoor,false,true
syn_u0500,Phoenix,AZ,cinema|aquarium,75,solo,false,mixed,false,true
syn_u0501,Philadelphia,PA,cinema|attraction,75,couple,false,indoor,false,true
syn_u0502,San Francisco,CA,cinema|sports/fitness,25,solo,false,outdoor,false,true
syn_u0503,Seattle,WA,sports/fitness|cinema,120,family,true,outdoor,false,true
syn_u0504,Dallas,TX,theatre|park,75,friends,false,mixed,false,true
syn_u0505,San Diego,CA,park|theatre|attraction,40,solo,false,outdoor,false,true
syn_u0506,New York,NY,sports/fitness|hiking/nature|cinema|aquarium,75,solo,false,outdoor,false,true
syn_u0507,Chicago,IL,park|museum|gallery,15,family,true,outdoor,false,true
syn_u0508,Houston,TX,theatre|park,40,friends,false,outdoor,false,true
syn_u0509,Philadelphia,PA,cinema|museum|amusement|hiking/nature,120,solo,false,mixed,false,true
syn_u0510,Chicago,IL,park|museum|cinema,0,couple,false,mixed,false,true
syn_u0511,San Antonio,TX,theatre|amusement,40,friends,false,indoor,false,true
syn_u0512,Dallas,TX,theatre|gallery,40,friends,false,indoor,false,true
syn_u0513,Seattle,WA,amusement|museum|zoo,75,family,true,indoor,true,true
syn_u0514,San Antonio,TX,library|hiking/nature|museum,120,couple,false,mixed,true,true
syn_u0515,Boston,MA,park|attraction,15,solo,false,mixed,false,true
syn_u0516,San Francisco,CA,theatre|gallery|library|attraction,75,family,true,outdoor,false,true
syn_u0517,Seattle,WA,gallery|hiking/nature,25,family,true,indoor,false,true
syn_u0518,Boston,MA,sports/fitness|cinema,15,couple,false,mixed,false,true
syn_u0519,Phoenix,AZ,attraction|zoo,40,friends,false,outdoor,false,true
syn_u0520,Philadelphia,PA,sports/fitness|hiking/nature|attraction,75,couple,false,outdoor,false,true
syn_u0521,Los Angeles,CA,aquarium|cinema,75,solo,false,indoor,false,true
syn_u0522,Boston,MA,amusement|cinema,25,friends,false,mixed,false,true
syn_u0523,Philadelphia,PA,amusement|hiking/nature|attraction,0,friends,false,indoor,false,true
syn_u0524,San Antonio,TX,attraction|amusement|zoo|cinema,40,solo,false,outdoor,false,true
syn_u0525,New York,NY,sports/fitness|gallery|cinema,120,friends,false,mixed,false,true
syn_u0526,Seattle,WA,park|gallery|sports/fitness|library,75,solo,false,indoor,false,true
syn_u0527,San Francisco,CA,hiking/nature|sports/fitness|theatre|library,25,couple,false,indoor,false,true
syn_u0528,Chicago,IL,gallery|amusement,0,couple,false,indoor,false,true
syn_u0529,Boston,MA,museum|theatre,25,friends,false,mixed,false,true
syn_u0530,Los Angeles,CA,aquarium|sports/fitness|hiking/nature|theatre,0,couple,false,indoor,false,true
syn_u0531,Phoenix,AZ,museum|park|cinema|hiking/nature,75,family,true,mixed,false,true
syn_u0532,Dallas,TX,cinema|amusement|gallery,75,family,true,outdoor,false,true
syn_u0533,Seattle,WA,library|theatre|cinema|sports/fitness,15,solo,false,outdoor,false,true
syn_u0534,Seattle,WA,attraction|zoo,40,couple,false,mixed,false,true
syn_u0535,Boston,MA,library|gallery,40,couple,false,indoor,false,true
syn_u0536,Dallas,TX,sports/fitness|hiking/nature,40,friends,false,indoor,false,true
syn_u0537,San Francisco,CA,cinema|park|theatre|sports/fitness,15,family,true,indoor,false,true
syn_u0538,Philadelphia,PA,hiking/nature|aquarium|cinema|park,40,family,true,mixed,false,true
syn_u0539,San Francisco,CA,theatre|sports/fitness|park,0,friends,false,outdoor,false,true
syn_u0540,Houston,TX,zoo|attraction,25,couple,false,outdoor,false,true
syn_u0541,Boston,MA,aquarium|sports/fitness|library,15,friends,false,mixed,false,true
syn_u0542,San Francisco,CA,zoo|gallery|amusement,0,couple,false,indoor,true,true
syn_u0543,San Diego,CA,cinema|hiking/nature,120,family,true,outdoor,false,true
syn_u0544,Dallas,TX,museum|hiking/nature|amusement|library,75,family,true,mixed,false,true
syn_u0545,Phoenix,AZ,gallery|museum|attraction|aquarium,0,couple,false,mixed,false,true
syn_u0546,Los Angeles,CA,cinema|theatre|attraction|amusement,75,couple,false,indoor,false,true
syn_u0547,Boston,MA,sports/fitness|museum|cinema|theatre,75,solo,false,indoor,false,true
syn_u0548,San Diego,CA,hiking/nature|zoo|amusement|gallery,15,family,true,indoor,false,true
syn_u0549,Philadelphia,PA,attraction|aquarium,0,family,true,outdoor,false,true
syn_u0550,Los Angeles,CA,attraction|zoo|theatre,25,solo,false,mixed,true,true
syn_u0551,Philadelphia,PA,aquarium|sports/fitness|hiking/nature,40,family,true,mixed,true,true
syn_u0552,New York,NY,amusement|gallery|hiking/nature,40,family,true,mixed,false,true
syn_u0553,San Francisco,CA,library|sports/fitness,120,family,true,mixed,false,true
syn_u0554,Los Angeles,CA,hiking/nature|amusement|park,75,friends,false,outdoor,false,true
syn_u0555,Dallas,TX,cinema|attraction,25,solo,false,indoor,false,true
syn_u0556,San Antonio,TX,theatre|sports/fitness|attraction,0,couple,false,indoor,false,true
syn_u0557,San Francisco,CA,amusement|park|gallery|aquarium,75,friends,false,outdoor,false,true
syn_u0558,San Diego,CA,park|amusement|zoo,40,friends,false,indoor,false,true
syn_u0559,Los Angeles,CA,library|zoo|hiking/nature|attraction,40,family,true,indoor,false,true
syn_u0560,San Francisco,CA,library|park|zoo|aquarium,15,friends,false,indoor,false,true
syn_u0561,Dallas,TX,attraction|amusement|sports/fitness,75,solo,false,indoor,false,true
syn_u0562,Dallas,TX,park|aquarium,25,solo,false,mixed,false,true
syn_u0563,Phoenix,AZ,zoo|amusement,120,friends,false,mixed,false,true
syn_u0564,Seattle,WA,cinema|aquarium,25,couple,false,mixed,true,true
syn_u0565,New York,NY,zoo|hiking/nature,25,friends,false,mixed,false,true
syn_u0566,San Francisco,CA,amusement|museum|library,0,solo,false,mixed,false,true
syn_u0567,Phoenix,AZ,theatre|attraction|park,75,friends,false,mixed,false,true
syn_u0568,New York,NY,hiking/nature|gallery|museum,25,solo,false,outdoor,false,true
syn_u0569,San Francisco,CA,theatre|attraction|sports/fitness|cinema,120,friends,false,outdoor,false,true
syn_u0570,Philadelphia,PA,amusement|attraction|aquarium|hiking/nature,75,friends,false,outdoor,false,true
syn_u0571,Seattle,WA,gallery|library,0,solo,false,outdoor,false,true
syn_u0572,San Francisco,CA,park|amusement|museum,15,solo,false,indoor,false,true
syn_u0573,San Diego,CA,amusement|sports/fitness|theatre|hiking/nature,75,friends,false,indoor,false,true
syn_u0574,San Francisco,CA,gallery|library|hiking/nature|zoo,0,solo,false,outdoor,false,true
syn_u0575,Boston,MA,amusement|museum,25,family,true,indoor,false,true
syn_u0576,San Francisco,CA,library|gallery|zoo,0,couple,false,outdoor,false,true
syn_u0577,Los Angeles,CA,gallery|aquarium|museum|cinema,25,friends,false,indoor,false,true
syn_u0578,Philadelphia,PA,park|aquarium,0,solo,false,mixed,false,true
syn_u0579,Los Angeles,CA,gallery|hiking/nature|aquarium,0,couple,false,indoor,false,true
syn_u0580,Dallas,TX,theatre|park|attraction|aquarium,0,family,true,indoor,false,true
syn_u0581,San Antonio,TX,sports/fitness|aquarium|museum|library,75,family,true,indoor,false,true
syn_u0582,San Antonio,TX,museum|aquarium|attraction|library,120,solo,false,indoor,false,true
syn_u0583,Houston,TX,amusement|sports/fitness,15,solo,false,indoor,false,true
syn_u0584,San Antonio,TX,hiking/nature|museum|zoo|cinema,25,friends,false,indoor,false,true
syn_u0585,Houston,TX,attraction|library|museum,120,friends,false,mixed,false,true
syn_u0586,Seattle,WA,zoo|museum|hiking/nature|amusement,0,solo,false,indoor,false,true
syn_u0587,San Francisco,CA,gallery|aquarium|hiking/nature|library,0,couple,false,mixed,false,true
syn_u0588,Dallas,TX,attraction|theatre|park,40,family,true,outdoor,false,true
syn_u0589,New York,NY,gallery|attraction|theatre|amusement,0,solo,false,indoor,false,true
syn_u0590,Boston,MA,aquarium|museum|gallery,25,family,true,indoor,false,true
syn_u0591,Dallas,TX,museum|aquarium|zoo|park,120,family,true,mixed,false,true
syn_u0592,San Antonio,TX,attraction|gallery,0,family,true,indoor,false,true
syn_u0593,Seattle,WA,library|aquarium|zoo|sports/fitness,120,friends,false,indoor,false,true
syn_u0594,San Diego,CA,gallery|cinema|park|attraction,0,friends,false,mixed,false,true
syn_u0595,New York,NY,park|gallery|zoo|amusement,25,family,true,outdoor,false,true
syn_u0596,Chicago,IL,park|museum|theatre,15,solo,false,outdoor,false,true
syn_u0597,Seattle,WA,zoo|park|library,75,friends,false,mixed,false,true
syn_u0598,Philadelphia,PA,cinema|theatre|amusement,75,friends,false,mixed,false,true
syn_u0599,Los Angeles,CA,park|zoo,75,solo,false,indoor,false,true
syn_u0600,Phoenix,AZ,sports/fitness|theatre|museum,120,solo,false,outdoor,false,true
syn_u0601,San Diego,CA,theatre|cinema|amusement,25,solo,false,mixed,false,true
syn_u0602,Houston,TX,zoo|park|amusement|sports/fitness,120,solo,false,indoor,false,true
syn_u0603,Dallas,TX,sports/fitness|gallery,40,friends,false,mixed,false,true
syn_u0604,Boston,MA,attraction|theatre,120,couple,false,indoor,false,true
syn_u0605,Los Angeles,CA,amusement|aquarium|zoo,75,solo,false,mixed,false,true
syn_u0606,San Diego,CA,cinema|library|aquarium,40,family,true,mixed,false,true
syn_u0607,Los Angeles,CA,museum|library|sports/fitness,25,family,true,indoor,false,true
syn_u0608,Chicago,IL,cinema|amusement|museum,15,friends,false,outdoor,false,true
syn_u0609,San Diego,CA,zoo|museum,40,solo,false,mixed,false,true
syn_u0610,Dallas,TX,theatre|attraction|zoo|park,75,friends,false,mixed,false,true
syn_u0611,San Diego,CA,library|sports/fitness|theatre|museum,0,friends,false,indoor,false,true
syn_u0612,New York,NY,theatre|attraction|zoo,25,family,true,outdoor,false,true
syn_u0613,Chicago,IL,sports/fitness|library|zoo,120,friends,false,mixed,false,true
syn_u0614,Houston,TX,attraction|aquarium,15,solo,false,indoor,false,true
syn_u0615,Philadelphia,PA,gallery|museum,25,family,true,mixed,false,true
syn_u0616,Dallas,TX,attraction|cinema|amusement,25,couple,false,indoor,false,true
syn_u0617,San Antonio,TX,library|sports/fitness|zoo|hiking/nature,40,couple,false,indoor,false,true
syn_u0618,Dallas,TX,zoo|attraction|sports/fitness|museum,15,solo,false,outdoor,false,true
syn_u0619,San Francisco,CA,aquarium|library,40,family,true,outdoor,true,true
syn_u0620,Boston,MA,amusement|aquarium,120,friends,false,mixed,false,true
syn_u0621,Los Angeles,CA,park|hiking/nature|aquarium|amusement,40,family,true,indoor,false,true
syn_u0622,Phoenix,AZ,park|attraction,120,family,true,mixed,false,true
syn_u0623,New York,NY,aquarium|attraction|park,120,couple,false,indoor,false,true
syn_u0624,San Francisco,CA,sports/fitness|gallery|aquarium|hiking/nature,0,family,true,indoor,false,true
syn_u0625,Boston,MA,museum|aquarium|cinema|hiking/nature,0,solo,false,outdoor,false,true
syn_u0626,Dallas,TX,hiking/nature|park,25,couple,false,mixed,false,true
syn_u0627,New York,NY,library|aquarium|amusement|attraction,40,friends,false,mixed,false,true
syn_u0628,Philadelphia,PA,sports/fitness|attraction,40,friends,false,indoor,false,true
syn_u0629,Chicago,IL,park|sports/fitness,25,family,true,indoor,false,true
syn_u0630,Los Angeles,CA,gallery|museum,120,friends,false,mixed,false,true
syn_u0631,Seattle,WA,museum|sports/fitness|hiking/nature|theatre,40,solo,false,mixed,false,true
syn_u0632,Phoenix,AZ,park|hiking/nature|zoo|theatre,15,family,true,mixed,false,true
syn_u0633,Houston,TX,hiking/nature|museum|cinema|park,0,solo,false,indoor,false,true
syn_u0634,New York,NY,zoo|cinema|library,25,solo,false,mixed,false,true
syn_u0635,San Antonio,TX,park|library,0,couple,false,mixed,false,true
syn_u0636,San Francisco,CA,hiking/nature|sports/fitness,40,friends,false,outdoor,false,true
syn_u0637,Philadelphia,PA,gallery|hiking/nature|museum,75,friends,false,indoor,false,true
syn_u0638,Boston,MA,library|park,0,couple,false,indoor,false,true
syn_u0639,Seattle,WA,zoo|attraction|sports/fitness|hiking/nature,25,solo,false,indoor,false,true
syn_u0640,San Francisco,CA,sports/fitness|zoo,120,friends,false,outdoor,false,true
syn_u0641,Los Angeles,CA,hiking/nature|park,75,couple,false,mixed,false,true
syn_u0642,Boston,MA,hiking/nature|gallery|park,75,couple,false,outdoor,false,true
syn_u0643,Chicago,IL,theatre|aquarium|museum|amusement,40,friends,false,indoor,false,true
syn_u0644,San Antonio,TX,sports/fitness|gallery|cinema,120,couple,false,indoor,false,true
syn_u0645,Phoenix,AZ,theatre|cinema|attraction,75,couple,false,mixed,false,true
syn_u0646,San Antonio,TX,theatre|cinema,75,solo,false,mixed,false,true
syn_u0647,Los Angeles,CA,museum|library,40,couple,false,indoor,false,true
syn_u0648,San Diego,CA,library|park,120,couple,false,outdoor,false,true
syn_u0649,Dallas,TX,attraction|sports/fitness|cinema|library,120,couple,false,outdoor,true,true
syn_u0650,New York,NY,sports/fitness|hiking/nature,25,couple,false,indoor,false,true
